No.,Label,Afiliation,Crop,Car_index,Cultivar,Part,Lane,Car_number,Sensor,Shoot_angle,Time_YYYY_MM_DD,Time_YYYY,Time_MM,Time_DD,Time_hh,Time_mm,Time_ss,Sorting,Area,Perim.,Width,Height,Major,Minor,Angle,Circ.,Feret,MinFeret,AR,Round,Solidity,R,G,B 
70781,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-08-17,2023 ,8 ,17 ,17,47,6,A_10_3_VIS_SV000,37542.358,15037.86,377.721,517.256,344.407,138.791,87.918,0.002,557.755,352.192,2.481,0.403,0.247,108.1649555,127.0185694,88.61683708
70782,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-08-19,2023 ,8 ,19 ,18,46,13,A_10_3_VIS_SV000,38401.936,15197.987,376.747,521.475,346.263,141.207,87.117,0.002,561.67,353.115,2.452,0.408,0.249,107.0740047,125.8380176,88.10104518
70783,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-08-21,2023 ,8 ,21 ,18,0,16,A_10_3_VIS_SV000,39659.132,15375.557,375.774,507.846,349.571,144.45,87.715,0.002,560.927,349.78,2.42,0.413,0.259,106.0790985,124.3155183,87.14766212
70784,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-08-25,2023 ,8 ,25 ,17,55,21,A_10_3_VIS_SV000,40361.284,16555.859,373.827,498.111,349.765,146.926,88.196,0.002,561.102,358.33,2.381,0.42,0.258,106.9732186,125.3008471,87.83323582
70785,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-08-27,2023 ,8 ,27 ,17,54,51,A_10_3_VIS_SV000,40979.089,17279.293,376.098,495.839,346.631,150.524,88.642,0.002,558.529,365.422,2.303,0.434,0.259,108.9680809,126.8165816,88.80346723
70786,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-08-29,2023 ,8 ,29 ,17,56,51,A_10_3_VIS_SV000,41837.508,17182.833,374.151,496.164,352.058,151.308,88.556,0.002,558.467,366.166,2.327,0.43,0.262,111.2176685,128.9061823,89.96886942
70787,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-08-31,2023 ,8 ,31 ,18,3,31,A_10_3_VIS_SV000,42748.999,17769.789,371.555,496.488,359.188,151.535,87.929,0.002,556.556,363.95,2.37,0.422,0.269,113.3459125,130.7986748,91.23198034
70788,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-09-02,2023 ,9 ,2 ,18,6,26,A_10_3_VIS_SV000,42557.561,17776.278,371.879,496.813,358.033,151.344,87.791,0.002,551.039,361.282,2.366,0.423,0.266,116.173896,132.9398542,92.60929773
70789,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-09-06,2023 ,9 ,6 ,18,0,41,A_10_3_VIS_SV000,43387.548,18045.784,368.31,496.813,361.902,152.646,87.438,0.002,539.194,359.605,2.371,0.422,0.276,121.6244238,137.2109448,95.55934812
70790,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-09-10,2023 ,9 ,10 ,18,14,52,A_10_3_VIS_SV000,42918.114,18305.334,381.939,497.137,359.295,152.09,87.199,0.002,535.664,354.77,2.362,0.423,0.271,129.2128794,142.847731,99.8518878
70791,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-09-12,2023 ,9 ,12 ,20,52,46,A_10_3_VIS_SV000,41396.189,18331.979,384.86,497.137,358.767,146.912,87.33,0.002,550.974,361.122,2.442,0.409,0.269,135.4374379,148.9156312,104.1456935
70792,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-09-14,2023 ,9 ,14 ,18,19,17,A_10_3_VIS_SV000,40576.626,17903.21,364.416,497.462,358.933,143.937,87.277,0.002,530.749,363.83,2.494,0.401,0.279,135.8670982,147.7708001,103.9392834
70793,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-09-16,2023 ,9 ,16 ,18,20,7,A_10_3_VIS_SV000,39959.137,17889.708,369.608,495.19,359.506,141.521,86.759,0.002,507.976,366.305,2.54,0.394,0.289,139.710716,150.6531018,106.5674578
70794,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-09-18,2023 ,9 ,18 ,18,39,43,A_10_3_VIS_SV000,39778.86,17644.645,365.714,495.19,364.507,138.949,86.219,0.002,506.982,363.634,2.623,0.381,0.309,142.2164724,151.9858099,107.8423776
70795,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-09-20,2023 ,9 ,20 ,19,19,43,A_10_3_VIS_SV000,39682.509,17375.375,357.926,495.515,366.077,138.019,86.207,0.002,513.916,349.802,2.652,0.377,0.309,147.2156982,156.6933335,111.0135694
70796,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-09-22,2023 ,9 ,22 ,18,21,2,A_10_3_VIS_SV000,39833.196,18087.802,342.025,496.164,366.082,138.54,86.651,0.002,511.97,337.572,2.642,0.378,0.312,150.8244301,160.0101886,113.6816368
70797,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-09-24,2023 ,9 ,24 ,22,33,25,A_10_3_VIS_SV000,39190.961,17212.225,320.284,496.164,370.036,134.85,86.085,0.002,509.88,316.556,2.744,0.364,0.325,159.9395137,168.4321341,119.882428
70798,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-09-26,2023 ,9 ,26 ,19,48,18,A_10_3_VIS_SV000,39257.617,17707.888,322.231,496.488,371.01,134.725,85.953,0.002,509.025,316.583,2.754,0.363,0.32,162.0132844,168.9042916,120.9673008
70799,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-09-28,2023 ,9 ,28 ,18,28,53,A_10_3_VIS_SV000,38529.14,17923.73,317.363,491.945,369.905,132.62,84.639,0.002,504.668,309.088,2.789,0.359,0.337,164.203528,170.7805032,123.3406951
70800,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-09-30,2023 ,9 ,30 ,18,43,14,A_10_3_VIS_SV000,38308.007,17397.286,307.304,484.806,374.598,130.207,84.051,0.002,491.442,300.236,2.877,0.348,0.349,166.0333946,171.7847352,124.4671183
70801,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-10-02,2023 ,10 ,2 ,18,21,13,A_10_3_VIS_SV000,37919.444,17399.033,308.277,484.157,371.246,130.05,84.067,0.002,489.614,300.7,2.855,0.35,0.349,172.0345844,178.5807018,129.6910015
70802,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-10-04,2023 ,10 ,4 ,19,42,8,A_10_3_VIS_SV000,37464.119,17169.645,307.304,483.184,370.407,128.78,84.538,0.002,494.171,299.601,2.876,0.348,0.342,178.8040649,183.1720746,133.467327
70803,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-10-06,2023 ,10 ,6 ,18,1,17,A_10_3_VIS_SV000,37550.361,17060.577,288.482,483.184,373.663,127.951,84.342,0.002,487.697,281.955,2.92,0.342,0.361,179.9194869,185.2977785,135.4191784
70804,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-10-09,2023 ,10 ,9 ,0,42,49,A_10_3_VIS_SV000,36896.965,17085.658,278.747,484.157,371.3,126.525,84.508,0.002,493.912,274.228,2.935,0.341,0.34,188.1233529,191.1439874,141.2224035
70805,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-10-10,2023 ,10 ,10 ,18,14,54,A_10_3_VIS_SV000,36717.004,16753.715,289.78,484.482,375.315,124.561,84.125,0.002,491.227,274.568,3.013,0.332,0.356,186.9343749,189.6318,140.2742743
70806,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-10-12,2023 ,10 ,12 ,17,58,12,A_10_3_VIS_SV000,36286.004,17527.257,322.555,485.455,367.695,125.65,84.134,0.001,491.358,292.678,2.926,0.342,0.331,189.923299,192.8490377,142.7656455
70807,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-10-14,2023 ,10 ,14 ,18,17,0,A_10_3_VIS_SV000,36152.166,17931.074,304.383,486.104,360.766,127.591,84.515,0.001,494.227,295.466,2.828,0.354,0.305,192.5339601,193.937565,143.9634626
70808,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-10-16,2023 ,10 ,16 ,18,10,38,A_10_3_VIS_SV000,35254.68,17472.166,303.734,485.131,358.423,125.237,84.395,0.001,496.256,297.18,2.862,0.349,0.305,196.0455396,197.3485442,147.2084382
70809,2023,RDA,RICE,A_10_3,다미,A,10,3,VIS,SV000,2023-10-18,2023 ,10 ,18 ,18,25,24,A_10_3_VIS_SV000,34480.081,16977.695,268.039,483.833,356.596,123.113,84.75,0.002,493.212,266.337,2.897,0.345,0.327,200.061103,199.4657683,150.0473357
70932,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-06-14,2023 ,6 ,14 ,20,24,8,A_10_4_VIS_SV000,335.912,572.374,54.192,114.549,35.853,11.929,93.768,0.013,114.909,49.187,3.006,0.333,0.098,81.58951097,103.2852082,83.94202523
70933,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-06-16,2023 ,6 ,16 ,17,59,48,A_10_4_VIS_SV000,525.455,881.478,71.39,117.145,39.364,16.996,98.407,0.008,119.266,67.949,2.316,0.432,0.095,80.93717869,102.4676007,83.32630925
70934,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-06-18,2023 ,6 ,18 ,18,0,24,A_10_4_VIS_SV000,583.055,1082.451,80.152,147.648,44.006,16.87,92.057,0.006,149.97,68.314,2.609,0.383,0.079,80.74568481,102.1580533,84.94770708
70935,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-06-20,2023 ,6 ,20 ,19,5,13,A_10_4_VIS_SV000,894.432,1488.887,84.046,158.682,52.289,21.78,92.939,0.005,163.085,80.318,2.401,0.417,0.104,81.77297803,103.1489184,83.97846802
70936,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-06-22,2023 ,6 ,22 ,18,4,23,A_10_4_VIS_SV000,1267.621,1814.245,99.947,176.205,55.768,28.941,83.871,0.005,179.849,99.547,1.927,0.519,0.097,81.78437138,103.2890947,83.14371382
70937,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-06-24,2023 ,6 ,24 ,19,5,27,A_10_4_VIS_SV000,1789.075,2110.404,142.132,199.569,62.66,36.354,81.606,0.005,205.889,138.135,1.724,0.58,0.094,80.7884997,101.7703974,81.4155951
70938,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-06-26,2023 ,6 ,26 ,18,8,33,A_10_4_VIS_SV000,2410.776,2578.115,139.86,201.84,72.578,42.292,83.874,0.005,205.501,135.824,1.716,0.583,0.112,80.07824396,100.9410502,79.92868155
70939,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-06-28,2023 ,6 ,28 ,18,0,39,A_10_4_VIS_SV000,2893.058,3501.177,176.205,244.026,84.102,43.799,92.935,0.003,254.254,162.412,1.92,0.521,0.104,80.12740435,100.7013948,81.18355679
70940,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-01,2023 ,7 ,1 ,19,55,18,A_10_4_VIS_SV000,4740.365,4348.855,191.781,243.377,114.704,52.619,89.119,0.003,258.814,179.544,2.18,0.459,0.147,83.4901885,103.980972,81.62461623
70941,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-02,2023 ,7 ,2 ,18,28,10,A_10_4_VIS_SV000,5593.729,4945.889,213.522,273.231,112.211,63.471,84.971,0.003,274.587,199.261,1.768,0.566,0.142,81.7789847,101.981569,79.97593799
70942,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-04,2023 ,7 ,4 ,17,57,42,A_10_4_VIS_SV000,7073.744,6187.168,276.8,235.589,116.52,77.296,78.553,0.002,279.402,224.118,1.507,0.663,0.16,82.10685791,103.0970233,79.76129343
70943,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-06,2023 ,7 ,6 ,18,8,33,A_10_4_VIS_SV000,8725.085,6811.719,257.979,264.469,122.906,90.387,94.251,0.002,287.998,251.736,1.36,0.735,0.168,84.89684613,106.2782434,82.65221181
70944,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-08,2023 ,7 ,8 ,17,47,48,A_10_4_VIS_SV000,10262.384,7072.899,279.072,234.615,134.131,97.416,108.451,0.003,308.608,215.809,1.377,0.726,0.225,81.47369551,101.6011563,79.2290572
70945,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-10,2023 ,7 ,10 ,19,9,14,A_10_4_VIS_SV000,12447.815,7456.347,240.781,260.575,157.365,100.715,102.209,0.003,286.32,208.617,1.562,0.64,0.298,78.89042929,98.31203779,76.02635542
70946,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-12,2023 ,7 ,12 ,17,56,48,A_10_4_VIS_SV000,14572.486,8016.227,237.86,316.065,171.393,108.255,94.582,0.003,320.677,215.586,1.583,0.632,0.279,79.46878011,98.7118914,76.01689133
70947,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-14,2023 ,7 ,14 ,18,8,20,A_10_4_VIS_SV000,15877.7,8220.431,227.476,361.495,184.84,109.371,92.219,0.003,365.113,210.569,1.69,0.592,0.263,78.41938123,98.14286628,75.01769335
70948,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-16,2023 ,7 ,16 ,22,9,50,A_10_4_VIS_SV000,17816.514,8829.515,246.622,380.317,197.33,114.958,92.428,0.003,383.586,226.733,1.717,0.583,0.286,77.5987138,97.38133966,74.49066335
70949,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-18,2023 ,7 ,18 ,17,50,4,A_10_4_VIS_SV000,20657.132,9630.764,236.562,395.244,219.516,119.816,90.4,0.003,396.095,217.719,1.832,0.546,0.316,77.49961657,96.64343993,73.0841827
70950,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-20,2023 ,7 ,20 ,17,58,9,A_10_4_VIS_SV000,22735.155,10366.188,248.569,401.734,234.336,123.529,90.933,0.003,402.237,224.999,1.897,0.527,0.306,80.04471584,99.27081725,74.75535363
70951,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-22,2023 ,7 ,22 ,18,0,23,A_10_4_VIS_SV000,25828.812,11884.43,250.516,403.356,262.265,125.393,87.098,0.002,416.752,244.788,2.092,0.478,0.315,82.02308265,102.1420351,75.61516836
70952,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-24,2023 ,7 ,24 ,19,17,20,A_10_4_VIS_SV000,26401.548,12028.831,278.098,425.747,270.217,124.402,85.861,0.002,443.426,273.984,2.172,0.46,0.277,82.99631129,102.7014809,76.38990711
70953,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-26,2023 ,7 ,26 ,17,56,54,A_10_4_VIS_SV000,27608.305,12721.157,280.694,431.912,273.133,128.699,86.036,0.002,461.726,275.531,2.122,0.471,0.277,83.33926455,103.2098067,76.27534985
70954,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-28,2023 ,7 ,28 ,17,51,39,A_10_4_VIS_SV000,28691.227,13173.006,281.343,432.561,280.108,130.417,86.605,0.002,461.99,276.587,2.148,0.466,0.289,84.04160382,103.6107773,76.22807021
70955,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-07-30,2023 ,7 ,30 ,18,10,34,A_10_4_VIS_SV000,30337.935,13587.234,310.224,429.965,295.171,130.865,85.18,0.002,460.11,280.291,2.256,0.443,0.294,84.99269043,104.5361542,76.669136
70956,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-01,2023 ,8 ,1 ,17,54,55,A_10_4_VIS_SV000,31619.772,14060.785,320.608,435.482,304.769,132.098,85.102,0.002,456.427,293.716,2.307,0.433,0.293,86.04367518,105.4945264,76.99834236
70957,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-03,2023 ,8 ,3 ,22,16,46,A_10_4_VIS_SV000,32558.957,14373.281,329.694,439.376,311.602,133.039,86.21,0.002,451.458,288.314,2.342,0.427,0.298,87.71474063,108.1386001,78.48995119
70958,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-05,2023 ,8 ,5 ,17,49,24,A_10_4_VIS_SV000,32852.538,14203.071,350.787,443.594,311.21,134.408,86.218,0.002,453.542,287.637,2.315,0.432,0.296,88.38783462,107.7036719,77.55267605
70959,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-07,2023 ,8 ,7 ,17,54,49,A_10_4_VIS_SV000,33665.467,14589.883,357.601,449.436,313.306,136.813,86.084,0.002,455.349,304.755,2.29,0.437,0.29,89.80281542,109.2647029,78.23929907
70960,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-09,2023 ,8 ,9 ,17,53,56,A_10_4_VIS_SV000,33669.363,13884.763,374.151,456.899,317.496,135.023,85.863,0.002,460.577,310.824,2.351,0.425,0.282,89.94056542,109.7658338,78.8879261
70961,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-11,2023 ,8 ,11 ,17,46,19,A_10_4_VIS_SV000,33740.231,14675.809,391.674,464.363,322.83,133.071,87.543,0.002,468.227,312.451,2.426,0.412,0.28,90.08564697,109.8229639,78.17120959
70962,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-13,2023 ,8 ,13 ,17,48,29,A_10_4_VIS_SV000,34929.614,14405.628,400.76,471.177,330.087,134.734,87.145,0.002,483.557,326.97,2.45,0.408,0.284,92.76694851,112.3479707,79.31832403
70963,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-15,2023 ,8 ,15 ,17,52,2,A_10_4_VIS_SV000,35443.17,13442.675,362.144,470.528,333.079,135.486,87.803,0.002,484.271,306.254,2.458,0.407,0.3,95.12977423,115.0307742,81.7087289
70964,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-17,2023 ,8 ,17 ,17,48,25,A_10_4_VIS_SV000,35695.789,14044.304,364.74,472.8,332.499,136.69,88.201,0.002,485.136,306.586,2.433,0.411,0.299,93.78560904,112.9937825,79.55380277
70965,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-19,2023 ,8 ,19 ,18,47,32,A_10_4_VIS_SV000,36195.761,14687.755,371.23,473.449,333.366,138.244,88.299,0.002,488.596,317.292,2.411,0.415,0.292,94.26465815,113.6070132,80.165645
70966,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-21,2023 ,8 ,21 ,18,1,35,A_10_4_VIS_SV000,36789.978,14226.243,367.012,473.449,338.364,138.438,88.489,0.002,488.118,313.463,2.444,0.409,0.296,93.20939596,111.9823747,79.2186805
70967,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-25,2023 ,8 ,25 ,17,56,40,A_10_4_VIS_SV000,36903.388,13972.59,378.37,474.098,334.051,140.658,87.864,0.002,486.547,336.102,2.375,0.421,0.282,95.56009725,114.6355547,80.60250099
70968,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-27,2023 ,8 ,27 ,17,56,10,A_10_4_VIS_SV000,37474.334,14213.995,375.774,471.826,338.319,141.032,87.355,0.002,487.592,345.716,2.399,0.417,0.282,98.34901889,116.9694035,82.09330061
70969,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-29,2023 ,8 ,29 ,17,58,10,A_10_4_VIS_SV000,37329.123,14228.529,372.204,469.23,336.933,141.063,86.743,0.002,486.594,345.325,2.389,0.419,0.283,98.84653328,117.4529605,82.5819007
70970,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-08-31,2023 ,8 ,31 ,18,4,50,A_10_4_VIS_SV000,37502.976,14117.009,368.959,469.23,338.68,140.989,86.502,0.002,486.615,344.597,2.402,0.416,0.283,99.33926901,117.9315803,82.43801004
70971,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-09-02,2023 ,9 ,2 ,18,7,45,A_10_4_VIS_SV000,37939.978,14362.194,367.336,465.336,337.835,142.989,86.281,0.002,489.693,340.799,2.363,0.423,0.288,102.0625416,120.3752581,83.84099773
70972,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-09-06,2023 ,9 ,6 ,18,2,0,A_10_4_VIS_SV000,39404.618,14520.799,373.502,453.654,338.86,148.06,85.174,0.002,484.052,331.766,2.289,0.437,0.299,104.8782732,122.7992317,85.1801705
70973,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-09-10,2023 ,9 ,10 ,18,16,11,A_10_4_VIS_SV000,39947.659,15450.484,373.177,446.19,332.67,152.893,84.366,0.002,483.908,323.952,2.176,0.46,0.306,115.1162413,130.9694234,90.46601147
70974,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-09-12,2023 ,9 ,12 ,20,54,5,A_10_4_VIS_SV000,39001.945,15592.939,364.091,439.376,327.25,151.746,84.356,0.002,494.678,355.797,2.157,0.464,0.284,118.6502346,134.8988352,93.48695753
70975,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-09-14,2023 ,9 ,14 ,18,20,37,A_10_4_VIS_SV000,39158.95,15788.362,371.555,444.243,328.379,151.833,84.379,0.002,476.319,327.338,2.163,0.462,0.296,119.0409743,134.0492038,93.00394576
70976,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-09-16,2023 ,9 ,16 ,18,21,26,A_10_4_VIS_SV000,39015.95,15799.229,371.555,443.919,326.425,152.184,84.667,0.002,473.189,333.803,2.145,0.466,0.295,122.9770307,137.4312967,95.30926493
70977,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-09-18,2023 ,9 ,18 ,18,41,2,A_10_4_VIS_SV000,38006.318,15471.012,366.363,444.568,323.357,149.653,85.103,0.002,467.911,327.336,2.161,0.463,0.298,125.2937593,138.737127,96.52899572
70978,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-09-20,2023 ,9 ,20 ,19,21,3,A_10_4_VIS_SV000,37964.829,15295.82,369.932,440.674,323.102,149.607,84.595,0.002,469.591,329.827,2.16,0.463,0.297,129.3043757,142.4916619,98.82419545
70979,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-09-22,2023 ,9 ,22 ,18,22,22,A_10_4_VIS_SV000,37650.293,15158.931,362.469,435.482,323.982,147.965,84.337,0.002,471.141,345.109,2.19,0.457,0.289,133.2460438,145.9562813,101.0198833
70980,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-09-24,2023 ,9 ,24 ,22,34,44,A_10_4_VIS_SV000,36883.275,15061.171,374.8,431.588,322.465,145.632,84.751,0.002,470.365,335.751,2.214,0.452,0.288,141.9526399,153.8603308,106.0323587
70981,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-09-26,2023 ,9 ,26 ,19,49,37,A_10_4_VIS_SV000,36499.661,14871.168,345.27,432.886,321.865,144.386,84.591,0.002,466.538,335.295,2.229,0.449,0.298,144.4328647,154.7080934,106.8076075
70982,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-09-28,2023 ,9 ,28 ,18,30,13,A_10_4_VIS_SV000,35856.058,14810.047,345.27,427.694,320.333,142.518,84.535,0.002,462.359,342.035,2.248,0.445,0.299,148.5575124,158.4781031,110.0149571
70983,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-09-30,2023 ,9 ,30 ,18,44,34,A_10_4_VIS_SV000,35843.948,14735.04,355.654,427.369,320.961,142.192,85.013,0.002,466.009,344.685,2.257,0.443,0.302,152.0699327,161.2088791,112.0224503
70984,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-10-02,2023 ,10 ,2 ,18,22,33,A_10_4_VIS_SV000,35558.054,14409.003,357.277,427.369,323.421,139.984,85.865,0.002,464.682,341.623,2.31,0.433,0.302,159.4075172,168.9538642,117.7991201
70985,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-10-04,2023 ,10 ,4 ,19,43,29,A_10_4_VIS_SV000,35342.291,14891.866,349.489,433.21,321.687,139.885,86.747,0.002,466.576,340.067,2.3,0.435,0.293,166.0749314,173.3225205,121.9382017
70986,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-10-06,2023 ,10 ,6 ,18,2,37,A_10_4_VIS_SV000,35193.394,14591.747,326.774,428.018,321.176,139.517,87.557,0.002,462.95,318.694,2.302,0.434,0.306,168.8601929,177.1707482,124.6976885
70987,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-10-09,2023 ,10 ,9 ,0,44,9,A_10_4_VIS_SV000,35413.054,14298.581,328.721,435.806,330.291,136.514,87.756,0.002,465.753,314.04,2.419,0.413,0.319,174.43257,180.2388827,127.5122458
70988,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-10-10,2023 ,10 ,10 ,18,16,14,A_10_4_VIS_SV000,35183.707,13868.112,314.767,431.912,329.486,135.961,87.539,0.002,465.087,310.66,2.423,0.413,0.324,173.7161459,179.6125261,127.1476566
70989,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-10-12,2023 ,10 ,12 ,17,59,32,A_10_4_VIS_SV000,34952.675,13856.428,324.502,428.018,328.593,135.436,87.188,0.002,463.951,324.283,2.426,0.412,0.319,175.9040255,182.3703889,129.0725322
70990,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-10-14,2023 ,10 ,14 ,18,18,20,A_10_4_VIS_SV000,35481.605,14545.526,317.363,431.263,327.638,137.885,87.772,0.002,461.87,314.891,2.376,0.421,0.323,177.4244458,182.586212,129.5800824
70991,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-10-16,2023 ,10 ,16 ,18,11,58,A_10_4_VIS_SV000,35127.897,14065.972,327.098,428.018,330.122,135.484,87.377,0.002,474.242,324.933,2.437,0.41,0.311,180.7326415,185.726661,132.5918024
70992,2023,RDA,RICE,A_10_4,호품,A,10,4,VIS,SV000,2023-10-18,2023 ,10 ,18 ,18,26,44,A_10_4_VIS_SV000,35703.897,14954.373,330.668,427.369,327.256,138.911,87.264,0.002,469.589,329.87,2.356,0.424,0.32,185.3385327,188.8995838,135.4205009
71115,2023,RDA,RICE,A_10_5,새누리,A,10,5,VIS,SV000,2023-06-14,2023 ,6 ,14 ,20,25,36,A_10_5_VIS_SV000,361.29,774.113,94.43,302.761,30.083,15.291,100.342,0.008,305.73,90.529,1.967,0.508,0.024,90.2953821,115.3964038,93.21945239
71116,2023,RDA,RICE,A_10_5,새누리,A,10,5,VIS,SV000,2023-06-16,2023 ,6 ,16 ,18,1,16,A_10_5_VIS_SV000,529.457,1079.595,102.218,159.98,35.302,19.096,89.948,0.006,165.869,99.694,1.849,0.541,0.055,86.96914597,110.5374169,89.61923973
71117,2023,RDA,RICE,A_10_5,새누리,A,10,5,VIS,SV000,2023-06-18,2023 ,6 ,18 ,18,1,52,A_10_5_VIS_SV000,830.619,1315.112,132.397,183.993,46.162,22.91,84.584,0.006,185.77,97.713,2.015,0.496,0.058,89.36337501,113.17883,89.6760417
